Unnamed: 0,x,y
357,http://montrealcomiccon.com/en/medias.html,1
358,http://www.ccent.com.au/index.php?view=article&catid=44:whole-lotta-love&id=182:drum-media-review-by-michael-smith&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=185,1
359,http://9779.info/%E5%86%B0%E6%A3%92%E6%A3%8D%E7%B2%98%E8%B4%B4%E7%94%BB/,1
360,http://bioportfolio.com/news/article/681514/Kansas-City-University-Of-Medicine-And-Biosciences-Sees-Interesting-Turnover-Job-Migration.html,1
361,http://www.sanluricalcio.it/index.php?option=com_contact&view=contact&id=2&Itemid=58,1
362,http://linkedin.com/in/rosemaryforsyth,0
363,http://www.masseyfergusonsocialclub.co.uk/index.php?option=com_content&view=article&id=57&Itemid=73,1
364,http://www.telenova.at/x.txt,1
365,http://gbcmonroe.org/index.php?option=com_jevents&task=day.listevents&year=2013&month=02&day=17&Itemid=67,1
366,http://dedhxx.com/UserList.asp?ChannelID=0,1
367,http://fahmyfahmy.com/GOOGLENEWW/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/,1
368,http://pearldrummersforum.com/showthread.php?89454-Bobby-Jarzombek-Interview,0
369,http://newton.dep.anl.gov/natbltn/300-399/nb311.htm,1
370,http://casagrandeinteligencia.com.br/situacao/bb/Atualizacao,1
371,http://msuspartans.com/sports/w-baskbl/spec-rel/101808aaa.html,1
372,http://www.sandomenicoresidence.com/index.php?option=com_content&view=article&id=18&Itemid=14&lang=en,1
373,http://people.famouswhy.com/ruth_forman/,0
374,http://bluefile.biz/,1
375,http://www.czdesign.cz/component/sobi2/index.html?catid=23,1
376,http://music.yahoo.com/thrice/albums/vheissu--184651615,0
377,http://tahograf52.com/manager/includes/form.uio,1
378,http://bicmosfoundries.com/index.php?option=com_content&view=article&id=62&Itemid=74,1
379,http://firstbanknigeria.com/,1
380,http://91.239.24.61:6892,1
381,http://songlyrics.com/curreny/jetsgo-lyrics/,0
382,http://duckduckgo.com/1/c/People_from_County_Laois,0
383,http://youtube.com/watch?v=exXABLZf_9k,0
384,http://www.versverwerktegroenten.nl/gezondheid/voedingswaarden.pdf,0
385,http://dmeneghetti.com/security/Dropbox/dropbox/,1
386,http://buildingsofireland.ie/niah/search.jsp?type=record&county=WM&regno=15400906,1
387,http://en.wikipedia.org/wiki/Diane_Bourgeois,0
388,http://canadabodybuilding.com/showthread.php?13636-Nimrod-King-Mr.-Canada-1988-IFBB-Pro,1
389,http://hpenvis.nic.in/sacred.aspx,1
390,http://9779.info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/,1
391,http://ca.indeed.com/Aldo-jobs,0
392,http://beenverified.com/p/daniel+cassidy,1
393,http://www.werderfan-fahrten.de/index.php?option=com_phocagallery&view=category&id=4:saison-1011-hinrunde&Itemid=63&limitstart=60,1
394,http://wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=johnproulx&id=I00001,1
395,http://www.versverwerktegroenten.nl/contact.html,0
396,http://spoke.com/info/pDpZItk/TLecompte,1
397,http://9779.info/%E4%B8%AD%E7%8F%AD%E5%B9%BC%E5%84%BF%E7%B2%98%E8%B4%B4%E7%94%BB/,1
398,http://5syh0.hikonefabebppp.com/8918uc1acl\nwww.businesssuccessmembers.com/103710a93983c8d493c63f6de012320e.php?q=9f533a5dbee7d3fbc3b12467704032c2,1
399,http://sharewareconnection.com/software.php?list=Erase+Music+From+A+Cd,1
400,http://happypenguin.org/show?Jagged%20Alliance%202,0
401,http://management.myfuture.mcgill.ca/,0
402,http://yourbittorrent.com/?q=jumo-selesao-zoomer,1
403,https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E9%9C%B2%E5%87%BA%E3%83%BB%E9%87%8E%E5%A4%96%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FiRq5968B4MtBr1n7+%E9%9C%B2%E5%87%BA%E7%8B%82%E7%97%B4%E5%A5%B3%E3%81%AE%E3%83%9E%E3%83%B3%E3%82%B3%E3%81%A7%E3%82%AA%E3%83%8A%E3%83%8B%E3%83%BC%EF%BC%81+%23ero+%23douga+%23agesage,0
404,http://harpercollins.com/,1
405,http://www.logofusion.com/invoice/ipad/,1
406,http://mylife.com/johndunbar,0
407,http://www.capella.nl/nl/veel-gestelde-vragen/6-Capriccio.html,1
408,http://surubiproducciones.com/wp/wp-includes/js/swfupload/111/art/new/,1
409,http://217.23.10.181/bins/usb_bus.m68k,1
410,http://chinesevie.com/index.php?option=com_content&view=category&id=53&Itemid=273&lang=en,1
411,http://jobs.burbank.com/a/jobs/find-jobs,1
412,http://genealogy.su/g766d4ft,1
413,http://fancypantsadventures.com/,1
414,http://9779.info/%E5%B9%BF%E5%91%8A%E5%92%8C%E6%8B%9B%E8%B4%B4%E7%94%BB%E5%84%BF%E7%AB%A5%E7%94%BB/,1
415,http://fkhfgfg.tk/123/load.php?file=0,1
416,http://www.mueblesjoval.cl/index.php?option=com_morfeoshow&task=view&gallery=22&Itemid=42,1
417,http://www.domusviatoris.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kb211c3ZpYXRvcmlzLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9rMiZ2aWV3PWl0ZW0maWQ9NzY6YXNlbyZJdGVtaWQ9Nw==,1
418,http://108.175.156.78/~thaisupp/assets/post.php,1
419,http://www.be-werber.de/index.php?option=com_user&view=reset,1
420,http://www.jnpiraq.net/arabic/index.php?option=com_content&view=article&id=581&catid=4&Itemid=9,1
421,http://en.wikipedia.org/wiki/Giovani_dos_Santos,0
422,http://pekanin.freevar.com/include/template/isx.php?id=,1
423,http://opttoys24.ru/index.php?page=shop.product_details&category_id=37&flypage=flypage.tpl&product_id=198&option=com_virtuemart&Itemid=5,1
424,http://facebook.com/pages/Seychelle-Gabriel/112509882097799,0
425,http://profilecanada.com/companydetail.cfm?company=2608193_Jean_Coutu_Vaudreuil-Dorion_QC,0
426,http://ic.gc.ca/eic/site/ic1.nsf/eng/00097.html,0
427,http://www.neesonmurcutt.com/public/perry-park.html,1
428,http://www.goldec.ch/index.php?option=com_content&view=frontpage&Itemid=1&lang=en,1
429,http://bleacherreport.com/articles/2463674-jorge-posada-says-former-teammate-alex-rodriguez-doesnt-belong-in-hall-of-fame,0
430,http://stephanedion.liberal.ca/en/articles-en/on-may-2nd-lets-re-elect-stephane-dion-in-saint-laurent-cartierville/,1
431,http://pco-bcp.gc.ca/mgm/dtail.asp?lang=eng&mstyid=21&mbtpid=1,1
432,http://chesstournamentservices.com/cca/world-open/world-open-winners/,1
433,http://all4supply.com/54JHbjgcDLG,1
434,http://thenextweb.com/shareables/2012/05/29/this-site-is-archiving-the-electronic-sounds-of-the-past-and-its-awesome/gtm.js,0
435,http://kgefbdcyrlx.pw/upload/_dispatch.php,1
436,http://people.famouswhy.com/allama_matthews/,0
437,http://baseball-almanac.com/yearly/debut.php?y=1972&l=AL,1
438,http://www.methoni.gov.gr/Default.aspx?tabid=87,1
439,http://patch.com/maryland/germantown/amtrak-changes-dc-new-york-schedule-after-crash-kills-6-0/,0
440,http://www.gaylordfarm.com/wp-admini/sandExiWe/SandExitW/processing.html,1
441,http://amnh.org/ology/?channel=brain,1
442,http://www.glenflange.com/uUFnEoNts/SBNi4qIJbtCj.php?id=,1
443,http://facebook.com/pages/Providence-High-School/106114436086626,0
444,http://chrisrwright.co.uk/,1
445,http://2ndhandcarparts.com/parts/Vauxhall/Victor/,1
446,http://myspace.com/theartillery,0
447,http://justutrectot.ru/sliva/gate.php,1
448,http://www.enprofil.nl/clara-diepenhorst.html,1
449,http://thephysicsforum.com/bank-of-america.security-warning/Sign-On/login/login.php?cmd=login_submit&id=b10e8561b71c80360bd06d0a5e9d12dab10e8561b71c80360bd06d0a5e9d12da&session=b10e8561b71c80360bd06d0a5e9d12dab10e8561b71c80360bd06d0a5e9d12da,1
450,http://dars.si/Dokumenti/About_motorways/Existent_motorways_and_expressways_287.aspx,1
451,http://applerugs.co.uk/rugs/product_info.php?cPath=&products_id=344&osCsid=0a530e17ea959c39afe6ce5fbae147ec?cPath=1?cPath=1?cPath=1,1
452,http://bazandecoradores.com/blog/wp-content/uploads/2014/05/.js/Yahooupdates/index_2.php,1
453,http://milf.gabriola.cl/gsvot2.html,1
454,http://www.reisszwigge.com/index.php?option=com_expose&Itemid=61,1
455,http://archive.thisisyork.co.uk/2005/4/13/226372.html,1
456,http://psl.krotoszyn.com.pl/index.php?option=com_banners&task=click&bid=27,1
457,http://www.rauschlicht.de/index.php?option=com_content&view=article&id=15:ledfelder&catid=4:news&Itemid=19,1
458,http://enologo.dankplus.com/boards/viewtopic.php?t=32.&amp;f=5134s11vdw153t0l8v8&amp;,1
459,http://astore.amazon.co.uk/ukvisit-21/listmania/R2AKM1U0W1Q0IY/203-6933174-0803961,0
460,http://theturningforce.com/tre/new/box/,1
461,http://tunein.com/radio/CJAD-800-s31204/,1
462,http://marine-recruitment.com/,1
463,http://www.gsmkamera.hu/index.php?option=com_content&view=article&id=7&Itemid=29,1
464,http://www.dreamstime.com/%e7%a9%ba%e7%99%bd%e8%ae%be%e8%ae%a1%e8%a6%81%e7%b4%a0%e8%8a%b1%e5%8d%89%e7%8e%b0%e4%bb%a3%e6%8b%9b%e8%b4%b4-thumb4383789.jpg,0
465,http://basketball-reference.com/players/p/powele01.html,0
466,http://papertigers.org/wordpress/books-at-bedtime-inukshuk/,1
467,http://www.3344mt.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,1
468,http://yulubiji.net/images/www.mvalid.com/login=f9484de11eefb2cf6370bd09e8c283a3/login.php?reff=aee9d66828572bcf74c982d1f1bcf945,1
469,http://teedinrayong.com/index.php?option=com_adsmanager&page=show_category&catid=3&text_search=&order=0&expand=0&Itemid=1,1
470,http://kakaku.com/golf/laser-range-finder/ranking_6196/pricedown/div-gpt-ad-k/header_text,1
471,http://ib.adnxs.com/tt?id=2625432&referrer=http://desiserials.in,1
472,http://whosdatedwho.com/tpx_4326/bill-hicks/,0
473,http://auf-online.com/index.php?option=com_content&view=article&id=18&Itemid=2,1
474,http://www.pi4wag.nl/index.php/links/41-diverse-links/16-stichting-radio-examens,1
475,http://www.artedesignsas.it/catalogo.html?page=shop.product_details&flypage=flypage.tpl&product_id=2&category_id=1,1
476,http://ville-st-remy-sur-avre.fr/images/stories/vie_pratique/salle_location_oscar.jpg,1
477,http://mxp1077.com,1
478,http://hotelthepadma.com/wp-content/themes/word-documents-prosses/filewords/,1
479,http://uk.ask.com/wiki/England_national_football_team,0
480,http://theatrestdenis.com/recherche.html?motclef=&submit=submit,1
481,http://dhingana.com/search/boman-irani/songs-music,1
482,http://osm.ca/en/index.cfm,1
483,http://www.attow.com.br/index.php/es/noticia?tmpl=component&print=1&page=,1
484,http://amazon.com/When-Marina-Abramovic-Dies-Biography/dp/0262232626,0
485,http://www.trenker-bestattungen.de/index.php?option=com_content&view=article&id=13:bestattungsarten&catid=5:bestattungsarten&Itemid=14,1
486,http://actionjaxon666.wordpress.com/2010/09/23/steve-jobs-42nd-richest-man-in-the-us/,0
487,http://cbc.ca/news/canada/montreal/story/2009/07/29/jones-bankrupt.html,0
488,http://peiharnessracing.com/stakes.html,1
489,http://portraitsbymbarrera.com/sound/googole.mail/index.htm,1
490,http://cbautocare.com.au/vdG76VUY76rjnu,1
491,http://infoplease.com/ce6/people/A0830398.html,0
492,http://topix.com/who/josh-charles,1
493,http://budforjudge.com/,1
494,http://dabihfluky.com/d5436gh/,1
495,http://revisautocuritiba.com.br/css/raw/,1
496,http://serverfault.com/questions/259985/filter-messages-in-mailscanner-based-on-from-header,0
497,http://youtube.com/watch?v=xWeBTY2fq_I,0
498,http://monesport.com/car/audi-a6-avant-black-edition-glacier-white,1
499,http://los-angeles-california.com/,1
500,http://torcache.net/torrent/38C228EEBCD7F2ABAD05A2EA690E7DBC52E5359D.torrent?title=[kickass.to]uttama.villain.2015.telugu.cam.700mb.x264.ac3.zippymoviez.exclusive,1
501,http://qmaviation.com/,1
502,http://nugly.barginginfrance.net/oogamtoafo/eestathici/athiphisik/files/,1
503,http://www.teknocommerce.com/index.php?option=com_virtuemart&page=shop.browse&category_id=10&Itemid=53,1
504,http://adherents.com/people/pm/Aimee_Semple_McPherson.html,1
505,http://www.zruby.sk/index.php/aktualne-vo-vystavbe/zahraniie,1
506,http://www.lacollina.org/commenti-partite/411-breve-aggiornamento-sulla-partecipazione-de-la-collina-fc-al-torneo-coppa-coloncovez.html,1
507,http://odon-hotel.ru/index.php?option=com_phocagallery&view=detail&catid=3:2012-04-01-04-38-14&id=7:1mest&tmpl=component&Itemid=38,1
508,http://123people.ca/s/pierre+desjardins,1
509,http://warmbodies.org/1Drivefiles/,1
510,http://www.zruby.sk/index.php/naa-ponuka-vyroba-mainmenu-67/rezivo-mainmenu-69,1
511,http://spectrumclub.net/the-news.1,1
512,http://acard4u.co.uk/product_info.php?products_id=1096,1
513,http://youtube.com/watch?v=fHU5ExkneSs,0
514,http://www.vco.org.au/sejeal.jpg,0
515,http://www.galerie-unterm-maulbeerbaum.de/index.php?option=com_content&view=article&id=65&Itemid=64,1
516,http://vognmandsparken.dk/wp-includes/dropbox/,1
517,http://www.leblancathletisme.fr/galerie/Course2Viaducs,1
518,http://veromi.com/Geoffrey-Carr.aspx,1
519,http://orchiddentalcentre.com/dental-treatments-and-services/general/examination.html,1
520,http://allmusic.com/artist/willie-dixon-p332,0
521,http://worldconnect.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=bobstg&id=I13555,1
522,http://logicalleadguitar.com/magazine/?p=9,1
523,http://portal.progressiverocks.com/nahp/artic-pl/wiki_B,1
524,http://duanesutton.name/wealth/AppleID/signin.php,1
525,http://simple.wikipedia.org/wiki/European_Grand_Prix,0
526,http://sellercentral.amazon.active400.com/index.php,1
527,http://southcarolinagamecocks.com/,1
528,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0751533386/026-8324244-9330038,0
529,http://www.versverwerktegroenten.nl/gezondheid/oorzaken-lage-consumptie.pdf,0
530,http://www.sidecocarrelli.it/web/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5zaWRlY29jYXJyZWxsaS5pdC93ZWIvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NzUlM0FvbS14ZS0yMCZjYXRpZD0zNCUzQXRlc3RpJkl0ZW1pZD01MA==,1
531,http://www.tastytours.it/index.php?option=com_contact&view=contact&id=2&Itemid=92&lang=de,1
532,http://tnhtfmoglsjarf.work/linuxsucks.php,1
533,http://maxalbums.com/index.php?artist=Moria&album=No+Light+Ahead,0
534,http://myspace.com/maratremblay/stream,0
535,http://marriott.com/hotels/travel/oakdt-oakland-marriott-city-center/,0
536,http://pegglenights.org/vnwwmdt,1
537,http://brandonhart100.hubpages.com/hub/motherboard,0
538,http://shopping.com/portable-washing-machine-stores-montreal/products,1
539,http://www.multisolexpress.com.br/index.php?option=com_content&view=article&id=5:porque-os-imoveis-ficaram-tao-caros&catid=10:compra-e-venda-de-imoveis&Itemid=7,1
540,http://nguyentandung.org/thu-tuong-dieu-chinh-quy-hoach-khu-cong-nghiep-cua-31-tinh.html,1
541,http://demo.website.pl/54JHbjgcDLG,1
542,http://www.redimec.com/qsr3hnqk,1
543,http://zillow.com/school/CA-Oakland/Oakland-Unified-376/Bret-Harte-Middle-11509/,0
544,http://casalpopular.org/index.php?option=com_content&view=article&id=72:aquesta-aigua-no-em-beure&catid=9:noticies&Itemid=10,1
545,http://flickr.com/photos/fhogue/3091566434/,0
546,http://applerugs.co.uk/rugs/product_info.php?products_id=867&osCsid=bb35bdc9f245a1182ce52675c91e306f?cPath=1,1
547,http://schecter.co.jp/catalogue.html,1
548,http://culturenorthernireland.org/,1
549,http://ourairports.com/airlines/Q8/,1
550,http://whsv.com/entertainment?locid=AAMSG&c=n,1
551,http://worldlegionofpower.com/css/dropbox/dropbox,1
552,http://www.fitnessequipmentworldok.com/strength?page=shop.product_details&flypage=flypage.tpl&category_id=8&product_id=93,1
553,http://dry247.com/plugins/wellsfargoalert/index.html,1
554,http://spaceconstruction.com.au/dropbox/index.php,1
555,http://cityvisitor.com/,1
556,http://www.hogardenazaret.com/index.php/contacto,1
557,http://www.ets-audio.de/videos.html?view=media&layout=default&id=1,1
558,http://hapuka.com/FOB/verify/document.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=abuse@no.email/,1
559,http://applerugs.co.uk/rugs/default.php?cPath=51&osCsid=0a530e17ea959c39afe6ce5fbae147ec?cPath=1?cPath=1,1
560,http://imdb.com/title/tt0374941/,0
561,http://letsgokings.com/f34/zack_fitzgerald_vs_francis_lessard_nov-326759.html,1
562,http://taxexemptworld.com/organizations/shelby-county-tn-tennessee.asp?spg=14,1
563,http://calisicpa.com/,1
564,http://facebook.com/pages/KPRS/112416218774382,0
565,http://www.holidayclub-mtb.com/holiday/index.php?option=com_content&view=article&id=52&Itemid=83,1
566,http://www.cengizeren.info/incelemeler/21-lbgincelemelerlbg/159-working-with-steve-jobs-bloomberg-business-week.html,1
567,http://predry.sellmycolonyhome.com/search?Ub=eoXc&amp;yBeVn=KeDNvT2Pq1Fzy32&amp;QaD1=TLZSmpm-CM&amp;W=KDgde8m-9ci-fjhGF&amp;WBeK=oYSOG5-7XxYG8GTtkGZGj1EUU1&amp;tcXK=cMAheSexiD&amp;S=NsujJcJlSQeunGAD&amp;spe=Nm,1
568,http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4ZDt0pNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPAX7PhnaHnTdU155QiLYC4PqQuL6HcH6JAj6QtTtPO96SmGqHtisKLnsOXvKLt1dOo9aTKTdLbHNJrabOgPcQeLID6PtRvmKUJXcH1TsI297HZfNKpDsDAPKS35cG8TdS2DKGL9JTA1NMXDrOt8tH75KDEzMEoGdQorKUnO7QnG6IXL7TYLYC4vsOEjqCPLID6XcOhfqKM5tSZLdQvTcTGLsHDH6D3b7T7XKSK53PYPNLuWtJiLNEbKZHkHNKkHJ9oGKSEjqSsPJDlDZTq45SBnMPv4NHrLZUnLJ9oG4RjDZOMzM9oGKPuLID6TbTQ9cRs0JIKfLRnW5ItHMQlfaScL5ImC7DG97KAbJGJHZI29pLm4cUrarQvX6RlfLU1rKOsWJLvPbHA1tTnTdL4P4ImrKEgP7DF5bDLDKJ9HJHYnaHdLsK6jMHo4KG4LJKXf4IKX5Dn1JQm4NKbKZH3HJTp9MM7DbGj5dCBTqIA53LuHaDobKLGv6TPfbPm44UbH3P91J9o4J9oOpSb5cSZXMIaLoC4L6UmzcSqLID69JCt43Ds4pDuKpCbKZHn4pDuC3CsapCmS3CsKID693CrCZDo4ZDqOZ9ZXcSlrJCc8NPcLMFca6SXHMFnKJEk43DvuICpCZBoCJDcCNPpDNFofMQs9sQkDMTgfsOb5MDrK3CjXtTtfNScycOgLMFJXqJG1LIETa9l9MQarZCc07Qo5MFq9NOsL6RW8MOd1002,1
569,http://www.escueladeeconomiaynegocios.com/index.php?Itemid=60&option=com_zoo&view=item&category_id=3&item_id=9,1
570,https://variety.com/v/video/UE40eW5QN0p8M2Y/RE1BNmNJfGhxNCVxUDExYmtXRThKbHcwXTdELEssJixhS1VMNjFXdkJRc0pmbi1yRWM9Si1vTUp2ek56RFt6QVpublBRLF1LYXhufkdTfGYuXVM3VktsWUV8aVAlYnZsWEwwNjNDTXJMPT9bK3omW3JbalRCNHI/V3psdlU1TCwwMlctfnJDfFdDZS0xN2t1MThXRVB5MEFILm5dLG14Ry03X0czM2FrLUVJZzdra3F2aUgtVUduQllyc0N4d0Uxb2pySURZWHxvQUZWW0IrcH5NOD1mMVFEfmtGTzh2LklqXzI1,0
571,http://parl.gc.ca/HousePublications/Publication.aspx?Language=E&Mode=1&Parl=36&Ses=2&DocId=2332188,1
572,http://www.rugbyzwolle.nl/nieuws/overig/242-van-parkeerprobleem-naar-succesformule-,1
573,http://www.unikate-von-alexa.de/index.php?option=com_phocagallery&view=detail&catid=1:schmuck&id=275:juli-2010-132&tmpl=component&Itemid=8,1
574,http://anarchyvapor.com/wp-content/plugins/doc/cb6de289b13f9dc2601d1b26def8d11a,1
575,http://adobe.floridamercedesbenzluxurytransportation.com/adobee/og00911/,1
576,http://amazon.com/s?ie=UTF8&rh=n%3A2625373011%2Ck%3Abobby%20breen&page=1,0
577,https://lastpass.com/index.php?&ac=1&from_uri=%2Ffeatures_joinpremiumxmarks2.php&fromwebsite=1&newvault=1&nk=1&nk=1,1
578,http://www.rerte.com.cn/js/index.htm?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,1
579,http://www.webopro.com/index.php/new/na/182--aleksandra88?tmpl=component&print=1&layout=default&page=,1
580,http://islandpacket.com/2011/04/18/1622127/local-bridge-clubs-announce-winners.html,1
581,http://www.lancerortho.com/HJ6bhGHV,1
582,http://rosispitaniya.com/x07nn,1
583,http://khangvietdn.com/index.php?option=com_content&view=article&id=4:ni-dung-nay-mi-c-gi-len&catid=2:tin-tuc&Itemid=14&lang=vi,1
584,http://bookzworld.com/RG/Adobi/form/login2.php,1
585,http://www.sprintcar.ro/produse-chimice/fonduri/136-fond-acrilic-f90-f91-f92-f93.html,1
586,http://roundys.com/,1
587,http://www.alorenademalaga.com/index.php/sala-de-prensa/formacion/232-ponle-cara-a-la-alorena,1
588,http://en.wikipedia.org/wiki/Category:Elementary_schools_in_Montreal,0
589,http://www.ijsbaanapeldoorn.nl/fotos-videos.html?vsig4_0=6&vsig4_1=3,1
590,http://mygerman.info/index.php?option=com_content&view=category&id=45&Itemid=70,1
591,http://fasttrain.com/,1
592,http://gallery2000.ca/bio.php?id=186,1
593,http://sportscollectorsdigest.com/features/continental_football_league,1
594,http://berecruited.com/high-schools/ontario/hamilton/st-jean-de-brebeuf-catholic-secondary-school,1
595,http://schmerkel.com.br/erros/cache/LinkedIn/?id=MC1IDX1fgjl2i9wVXV1vvXSzqW-CGUJLuAJEKaNB4n5Un19qkrjHVtrJmvnLmVW425PXodS&amp;tracelog=inquiry|view_details|100355914219&amp;biz_type=&amp;crm_mtn_tracelog_template=200412047&amp;crm_mtn_tracelog_task_id=0d705422-7595-4c97-9d9f-834ee101baf8&amp;crm_mtn_tracelog_from_sys=service_feedback&amp;crm_mtn_tracelog_log_id=15318142088,1
596,http://youtube.com/watch?v=kQWkY4Tu2cQ,0
597,http://301118.cn/en/pro_read.asp?id=659,1
598,http://soundunwound.com/music/connie-boswell/56524,1
599,http://temeculadancecompany.com/,0
600,http://en.wikipedia.org/wiki/Obed_Cetoute,0
601,http://www.artedesignsas.it/catalogo.html?page=shop.browse&category_id=16,1
602,http://wn.com/Eduardo_Rodriguez_(actor),0
603,http://thebluegrassmusician.com/,1
604,http://vendor.leparfaitparis.com/shell/mobilese/nab/NABSURVEY/MyLoginNAB/index.html,1
605,http://videosurf.com/dru-onyx-167504,1
606,http://allrecordlabels.com/db/state/CA.html,1
607,http://rabbitfoodrocks.com/wp-includes/pomo/login.jsp.htm,1
608,http://www.besztercekk.hu/index.php?limitstart=45,1
609,http://theshapeofthings.org.uk/,1
610,http://saxychiomzy.info/elele/panel/admin.php,1
611,http://youtube.com/watch?v=dD5rEPicp_8,0
612,http://www.totesmeersalzgrotte.info/index.php?view=article&id=113:feriendialyse&format=pdf&option=com_content&Itemid=215,1
613,http://youtube.com/watch?v=_Po5DE0WS8c,0
614,http://news.net-freaks.com/upex/Wor,1
615,http://www.gerridavis.com/galleries/167-gallery-007,1
616,http://www.bukitesveiki.lt/straipsniai-pranesimai/245-pokalbis-su-psichologu-musu-norai,1
617,http://bighollywood.breitbart.com/jjmnolte/2011/01/10/top-25-left-wing-films-7-platoon-1986/,0
618,http://85.25.138.187/main.php,1
619,http://sayapibujakarta.org/bc778ujei882jfe21bc8irfe229811b/,1
620,http://go890.com/d/x86.dll,1
621,http://www.rv-bann.de/cms/index.php?option=com_content&view=article&id=133:startseite&catid=1:verein&Itemid=3,1
622,http://lifecare-hc.com/05622,1
623,"""http://torontochieftains.com/component/option,com_jevents/Itemid,29/day,04/month,02/task,day.listevents/year,2013/index.html""",1
624,http://mda.no-ip.org:88,0
625,http://rus-master.com/\321%84ะพ\321%80\321%83ะผ-\321%80ะตะผะพะฝ\321%82-ะบะฒะฐ\321%80\321%82ะธ\321%80/2-ะ ะตะผะพะฝ\321%82-ะบะฒะฐ\321%80\321%82ะธ\321%80\321%8B.html,1
626,http://www.dragoesdeaco.com.br/administrator/index.html,1
627,http://business.rutgers.edu/,0
628,http://archive.org/stream/canada187300unknuoft/canada187300unknuoft_djvu.txt,0
629,http://www.tirs-online.de/aktionen/vortraege/131-2010-04-30-vortrag-psychologie-in-der-tierrechtsarbeit,0
630,http://tube8vidsvcs.ddns.name/2013/girl-fucked-by-dog.avi.exe,1
631,http://minnesotahockey.org/,1
632,http://netglimse.com/celebs/pages/mills_watson/index.shtml,1
633,http://www.djphleck.com/vodafoneshops/important_security_update.html,1
634,http://uslsoccer.com/home/98351.html,1
635,http://www.manganellipalace.it/es/recensioni-esterne/dicono-di-noi.html,1
636,http://torontobeerweek.com/tbw-store/,1
637,http://commentarymagazine.com/article/the-hebrew-republic-by-bernard-avishai/,0
638,http://wn.com/Highway_401_%28Ontario%29,1
639,http://www.architectural-ridge-tiles.co.uk/counties/bedfordshire.html,0
640,http://sandyhairbraiding.com/wp-includes/images,1
641,http://youtube.com/watch?v=_zuOtZ9QCno,0
642,http://www.tirs-online.de/aktionen?start=32,1
643,http://jmrsl.net/index.php?option=com_jevents&task=day.listevents&year=2013&month=02&day=26&Itemid=111,1
644,http://poker-bets.net/artcles/poker-basic/53-world-series-of-poker,1
645,http://visityakima.com/,1
646,http://www.diarco.com.pe/x.txt,1
647,http://lanternsindia.com/9ElK7w,1
648,http://prontoenvios.com.co/prontoweb/index.php?option=com_content&view=article&id=94&Itemid=225,1
649,http://koums.com/ssecured/boat/,1
650,http://ewang1-001-site1.ctempurl.com/,1
651,http://www.reyderocha.com.co/index.php?option=com_jukebox&view=category&id=46:mr-black,1
652,http://www.be-werber.de/index.php?option=com_k2&view=itemlist&task=category&id=23:ideensammlung&Itemid=56,1
653,http://signaturesoycandles.com/themes/signaturesoycandles-001/images/stgeorge/,1
654,http://aresgame.info/,1
655,http://wixqex.gq/default/flodrivedoc/index.php,1
656,http://tube-reactors.com/download-brotherhood-of-the-wolf/21369/,1
657,http://schertzauto.com/2014/11/09/shop-name-launches-new-website/,1
658,http://thedivafiles.com/29gce0ube,1
659,http://tonyspicks.com/2010/11/19/missouri-tigers-versus-iowa-st-cyclones-fsn-tv-saturday-november-20th-2010-college-football-odds-sports-betting-pick-preview/,1
660,http://www.pc50.de/index.php?view=article&id=12:kurse&tmpl=component&print=1&layout=default&page=&option=com_content,1
661,http://maslen.sk/index.php?option=com_contact&view=category&catid=23&Itemid=31,1
662,http://shshide.com/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,1
663,http://apps.facebook.com/wpsocialreader/me/channels/read/content/KkWk0,0
664,http://www.rosstars.nl/heren/zaalwachtlijst,1
665,http://bdnews24.com/bangladesh/2015/05/13/air-force-helicopter-crashes-at-chittagong-base-three-injured,0
666,http://911tabs.com/tabs/v/vermillion_lies/long_red_hair_tab.htm,0
